review_id,review_text,sentiment,product_category,is_hinglish,is_borderline,rating
REV03904,Looks premium and feels premium too. No regrets at all.,positive,Furniture,False,False,5
REV03905,Absolutely love this product. My whole family liked it.,positive,Beauty,False,False,5
REV03906,Received wrong product and the return process was a nightmare.,negative,Beauty,False,False,2
REV03907,Loved it! Quality exceeded my expectations completely.,positive,Sports,False,False,4
REV03908,Best purchase I made this year. Highly recommend to everyone.,positive,Clothing,False,False,5
REV03909,"Smooth delivery, zero damage, product works like a charm.",positive,Footwear,False,False,4
REV03910,Product looks exactly like the photos. Very satisfied customer.,positive,Furniture,False,False,5
REV03911,Meets basic needs but nothing extraordinary about it.,negative,Clothing,False,True,3
REV03912,Superb quality and packaging was also great. No complaints.,positive,Clothing,False,False,5
REV03913,Material quality is outstanding. Very pleased with it.,positive,Sports,False,False,4
REV03914,"Looks decent in photos, slightly different in person.",negative,Clothing,False,True,4
REV03915,Pathetic quality. Expected much better for this price point.,negative,Toys,False,False,2
REV03916,Very durable. Been using it for 3 weeks with zero issues.,positive,Footwear,False,False,4
REV03917,Very sturdy and well-made. Exceeded expectations honestly.,positive,Toys,False,False,5
REV03918,Just received my order and I must say it is wonderful.,positive,Beauty,False,False,2
REV03919,best purchase i made this year. highly recommend to everyone.,positive,Clothing,False,False,4
REV03920,Absolutely love this product. My whole family liked it.,positive,Clothing,False,False,5
REV03921,product looks exactly like the photos. very satisfied customer.,positive,Beauty,False,False,5
REV03922,"Good product, good delivery. Happy customer overall!!",positive,Toys,False,False,4
REV03923,"Smooth delivery, zero damage, product works like a charm.",positive,Beauty,False,False,4
REV03924,Excellent item. Fast shipping. Great seller to buy from.,positive,Footwear,False,False,4
REV03925,Best purchase I made this year. Highly recommend to everyone.,positive,Books,False,False,5
REV03926,Really happy with this purchase. Will definitely buy again.,positive,Electronics,False,False,4
REV03927,Really happy with this purchase. Will definitely buy again.,positive,Furniture,False,False,5
REV03928,Meets basic needs but nothing extraordinary about it.,negative,Electronics,True,True,2
REV03929,"Reliable product, came well packaged, does the job well.",positive,Toys,False,False,4
REV03930,Absolutely love this product. My whole family liked it. it.,positive,Electronics,False,False,5
REV03931,Ekdum best product hai. Koi complaint nahi hai mujhe.,positive,Footwear,True,False,4
REV03932,Great value for money. Very impressed with the build.,positive,Clothing,False,False,4
REV03933,"Ordered on Monday, arrived Thursday. Works as advertised.",positive,Sports,False,False,5
REV03934,Works perfectly. No complaints whatsoever. 5 stars.,positive,Electronics,False,False,4
REV03935,Very durable. Been using it for 3 weeks with zero issues.,positive,Footwear,False,False,4
REV03936,"Ordered on Monday, arrived Thursday. Works as advertised.",positive,Footwear,False,False,4
REV03937,Impressed with the attention to detail. Highly satisfied.,positive,Books,False,False,5
REV03938,Unboxed this today and immediately impressed by the quality.,positive,Beauty,False,False,5
REV03939,Works perfectly. No complaints whatsoever. 5 stars.,positive,Clothing,False,False,5
REV03940,Great value for money. Very impressed with the build.,positive,Clothing,False,False,5
REV03941,Quality ekdum top notch hai. Khush ho gaya main completely.,positive,Footwear,True,False,4
REV03942,Superb quality and packaging was also great. No complaints.,positive,Electronics,False,False,5
REV03943,Arrived 2 days early and the quality is fantastic.,positive,Furniture,False,False,4
REV03944,Bahut sundar hai aur build bhi solid lagta hai yaar.. ,positive,Footwear,True,False,4
REV03945,Very durable. Been using it for 3 weeks with zero issues.,positive,Electronics,False,False,4
REV03946,Product is defective. Contacted support but no response yet.,negative,Beauty,False,False,1
REV03947,"Smooth delivery, zero damage, product works like a charm.",positive,Books,False,False,5
REV03948,Best purchase I made this year. Highly recommend to everyone.,positive,Beauty,False,False,4
REV03949,Price is fair for what you get. Good investment overall.,positive,Footwear,False,False,5
REV03950,Fake prod. Smells awful and looks nothing like the listing.,negative,Beauty,False,False,5
REV03951,Amazing product! Exactly what I needed. Delivery was fast too.,positive,Electronics,False,False,4
REV03952,Build quality is solid. Looks even better in person.,positive,Furniture,False,False,4
REV03953,Works perfectly. No complaints whatsoever. 5 stars.,positive,Clothing,False,False,4
REV03954,Very sturdy and well-made. Exceeded expectations honestly.,positive,Beauty,False,False,5
REV03955,Build quality is solid. Looks even better in person.,positive,Footwear,False,False,5
REV03956,Superb quality and packaging was also great. No complaints.,positive,Furniture,False,False,5
REV03957,Delivered on time and product is premium quality.,positive,Clothing,False,False,2
REV03958,Very good quality. Dil khush ho gaya dekhke ekdum.,positive,Clothing,True,False,5
REV03959,Mast product! Mere ghar mein sab ne pasand kiya isko.,positive,Footwear,True,False,5
REV03960,"Ordered on Monday, arrived Thursday. Works as advertised.",positive,Books,False,False,5
REV03961,Maine pehle socha tha theek hoga but it is amazing yaar.,positive,Furniture,True,False,5
REV03962,Very durable. Been using it for 3 weeks with zero issues.,positive,Electronics,False,False,5
REV03963,"Smooth delivery, zero damage, product works like a charm.",positive,Sports,False,False,4
REV03964,Works as described but the quality is a bit disappointing.,negative,Books,False,True,2
REV03965,"Ek dum mast item hai yaar. Worth the price, no regrets.",positive,Beauty,True,False,4
REV03966,Bahut sundar hai aur build bhi solid lagta hai yaar.,positive,Clothing,True,False,5
REV03967,Works as described but the quality is a bit disappointing.,positive,Sports,False,True,4
REV03968,Unboxed this today and immediately impressed by the quality!!,positive,Beauty,False,False,5
REV03969,Very sturdy and well-made. Exceeded expectations honestly.,positive,Footwear,False,False,5
REV03970,product looks exactly like the photos. very satisfied customer.,positive,Clothing,False,False,4
REV03971,"Decent enough, but I have seen better at this price.",positive,Electronics,False,True,4
REV03972,Very good quality. Dil khush ho gaya dekhke ekdum.,positive,Beauty,True,False,1
REV03973,"Ordered on Monday, arrived Thursday. Works as advertised.",positive,Electronics,False,False,4
REV03974,Arrived 2 days early and the quality is fantastic.,positive,Beauty,False,False,5
REV03975,Material quality is outstanding. Very pleased with it.,positive,Furniture,False,False,5
REV03976,Amazing product! Exactly what I needed. Delivery was fast too!!,positive,Electronics,False,False,4
REV03977,Was expecting more for this price honestly..  Just average.. ,positive,Footwear,False,True,4
REV03978,Zabardast item! Jaldi deliver hua aur condition mein perfect tha.,positive,Footwear,True,False,4
REV03979,Price is fair for what you get. Good investment overall.,positive,Furniture,False,False,5
REV03980,totally worth it. a must buy for anyone looking for this.,positive,Beauty,False,False,5
REV03981,Material quality is outstanding. Very pleased with it.,positive,Beauty,False,False,5
REV03982,Bahut acha product hai! Delivery bhi fast thi. Bilkul recommend karunga.,positive,Electronics,True,False,4
REV03983,Worst product hai bhai. Sab jhooth tha description mein.,negative,Clothing,True,False,2
REV03984,Arrived 2 days early and the quality is fantastic.,positive,Toys,False,False,5
REV03985,"Kya bakwaas item bheja hai, quality zero hai ekdum.",negative,Electronics,True,False,1
REV03986,Arrived 2 days early and the quality is fantastic.,positive,Clothing,False,False,5
REV03987,Unboxed this today and immediately impressed by the quality.,positive,Clothing,False,False,4
REV03988,Very sturdy and well-made. Exceeded expectations honestly.,positive,Footwear,False,False,5
REV03989,Loved it! Quality exceeded my expectations completely.,positive,Electronics,False,False,4
REV03990,Absolutely love this product. My whole family liked it.,positive,Electronics,False,False,4
REV03991,Meets basic needs but nothing extraordinary about it.,negative,Footwear,False,True,4
REV03992,Absolutely love this product..  My whole family liked it.. ,positive,Clothing,False,False,4
REV03993,Works perfectly. No complaints whatsoever. 5 stars.,positive,Books,False,False,4
REV03994,Loved it! Quality exceeded my expectations completely.,positive,Electronics,False,False,5
REV03995,Price is fair for what you get. Good investment overall.,positive,Beauty,False,False,5
REV03996,Really happy with this purchase. Will definitely buy again.,positive,Electronics,False,False,4
REV03997,Looks premium and feels premium too. No regrets at all.,positive,Clothing,False,False,4
REV03998,Material quality is terrible. Fell apart within a week.,negative,Footwear,False,False,1
REV03999,"Ordered on Monday, arrived Thursday. Works as advertised.",positive,Furniture,False,False,5
REV04000,"Good for the price, but do not expect premium quality.",positive,Books,True,True,2
REV04001,Amazing product! Exactly what I needed. Delivery was fast too.,positive,Electronics,False,False,4
REV04002,Product looks exactly like the photos. Very satisfied customer.,positive,Electronics,False,False,4
REV04003,Build quality is solid. Looks even better in person.,positive,Clothing,False,False,5
REV04004,Impressed with the attention to detail. Highly satisfied.,positive,Electronics,False,False,5
REV04005,Totally worth it. A must buy for anyone looking for this.,positive,Electronics,False,False,4
REV04006,Excellent item..  Fast shipping..  Great seller to buy from.. ,positive,Footwear,False,False,5
REV04007,Very durable. Been using it for 3 weeks with zero issues.,positive,Footwear,False,False,4
REV04008,Worst product hai bhai. Sab jhooth tha description mein.,negative,Beauty,True,False,2
REV04009,Arrived 2 days early and the quality is fantastic.,positive,Beauty,False,False,4
REV04010,Totally worth it. A must buy for anyone looking for this.,positive,Electronics,False,False,4
REV04011,Delivered on time and product is premium quality.,positive,Beauty,False,False,4
REV04012,Unboxed this today and immediately impressed by the quality.,positive,Footwear,False,False,4
REV04013,Pathetic quality. Expected much better for this price point.,negative,Sports,False,False,2
REV04014,Five stars! Product is exactly as described. Fast shipping.,positive,Electronics,False,False,4
REV04015,Product looks exactly like the photos. Very satisfied customer.,positive,Beauty,False,False,4
REV04016,Absolutely love this product. My whole family liked it.,positive,Beauty,False,False,4
REV04017,Ekdum best product hai. Koi complaint nahi hai mujhe.,positive,Footwear,True,False,4
REV04018,Delivered on time and product is premium quality!!,positive,Sports,False,False,4
REV04019,Very good quality. Dil khush ho gaya dekhke ekdum.,positive,Beauty,True,False,5
REV04020,Just received my order and I must say it is wonderful.,positive,Toys,False,False,5
REV04021,Superb quality and packaging was also great. No complaints.,positive,Footwear,False,False,5
REV04022,"Ordered on Monday, arrived Thursday. Works as advertised.",positive,Footwear,False,False,3
REV04023,Just received my order and I must say it is wonderful.,positive,Clothing,False,False,5
REV04024,loved it! quality exceeded my expectations completely.,positive,Clothing,False,False,5
REV04025,"Perfect gift, recipient loved it. Packaging was neat.",positive,Clothing,False,False,5
REV04026,Very sturdy and well-made. Exceeded expectations honestly.,positive,Beauty,False,False,4
REV04027,Great value for money. Very impressed with the build.,positive,Books,False,False,5
REV04028,Looks premium and feels premium too. No regrets at all.,positive,Books,False,False,4
REV04029,Looks premium and feels premium too. No regrets at all.,positive,Books,False,False,5
REV04030,"Looks decent in photos, slightly different different in person.",positive,Clothing,False,True,3
REV04031,"Good product, good delivery. Happy customer overall.",positive,Books,False,False,5
REV04032,Was expecting more for this price honestly. Just average.,positive,Footwear,False,True,2
REV04033,Great value for money. Very impressed with the build.,positive,Furniture,False,False,4
REV04034,Looks premium and feels premium too..  No regrets at all.. ,positive,Electronics,False,False,5
REV04035,"Looks decent in photos, slightly different in person.",negative,Books,False,True,3
REV04036,Five stars! Product is exactly as described. Fast shipping.,positive,Electronics,False,False,4
REV04037,Maine pehle socha tha theek hoga but it is amazing yaar.,positive,Footwear,True,False,5
REV04038,Loved it! Quality exceeded my expectations completely.,positive,Footwear,False,False,4
REV04039,Excellent quality. Worth every rupee I spent on this.,positive,Beauty,False,False,4
REV04040,Quality ekdum top notch hai. Khush ho gaya main completely.,positive,Beauty,True,False,4
REV04041,Very sturdy and well-made. Exceeded expectations honestly.,positive,Beauty,False,False,5
REV04042,Very sturdy and well-made. Exceeded expectations honestly.,positive,Books,False,False,5
REV04043,Looks premium and feels premium too. No regrets at all.,positive,Electronics,False,False,4
REV04044,Delivered late AND the product was wrong. Unacceptable.,negative,Beauty,False,False,1
REV04045,Superb quality and packaging was also great. No complaints.,positive,Books,False,False,4
REV04046,Kaafi achi quality hai bhai. Definitely try karo isko.,positive,Beauty,True,False,5
REV04047,Paise ki full value mili. Highly recommend karunga sab ko.,positive,Clothing,True,False,5
REV04048,Delivered on time and product is premium quality.,positive,Furniture,False,False,5
REV04049,Build quality is solid. Looks even better in person.,positive,Electronics,False,False,4
REV04050,"Smooth delivery, zero damage, product works like a charm.",positive,Footwear,False,False,4
REV04051,Totally worth it. A must buy for anyone looking for this.,positive,Beauty,False,False,4
REV04052,"Smooth delivery, zero damage, product works like a charm.",positive,Books,False,False,4
REV04053,Great customer service and the product is top notch.,positive,Books,False,False,5
REV04054,Ekdum best product hai. Koi complaint nahi hai mujhe.,positive,Clothing,True,False,5
REV04055,Very durable. Been using it for 3 weeks with zero issues.,positive,Footwear,False,False,5
REV04056,Kaafi achi quality hai bhai. Definitely try karo isko.,positive,Books,True,False,3
REV04057,"Ek dum acha hai yaar, sach mein surprised tha main.",positive,Clothing,True,False,5
REV04058,"Smooth delivery, zero damage, product works like a charm.",positive,Furniture,False,False,5
REV04059,"Reliable product, came well packaged, does the job well.",positive,Beauty,False,False,4
REV04060,Great customer service and the product is top notch.,positive,Beauty,False,False,5
REV04061,Very durable. Been using it for 3 weeks with zero issues.,positive,Sports,False,False,4
REV04062,Very good quality. Dil khush ho gaya dekhke ekdum.,positive,Footwear,True,False,5
REV04063,Kaafi achi quality hai bhai. Definitely try karo isko.,positive,Books,True,False,5
REV04064,Works as described but the quality is a bit disappointing.,negative,Electronics,False,True,4
REV04065,"Average product. Not bad, not great. Could be better.",positive,Furniture,False,True,4
REV04066,Impressed with the attention attention to detail. Highly satisfied.,positive,Footwear,False,False,5
REV04067,"Good product, good delivery. Happy customer overall.",positive,Books,False,False,1
REV04068,Does not charge properly. Tech support is completely unhelpful.,negative,Electronics,False,False,2
REV04069,Product looks exactly like the photos. Very satisfied customer.,positive,Books,False,False,5
REV04070,Disappointed with delivery and the product is broken inside.,negative,Sports,False,False,2
REV04071,Very durable. Been using it for 3 weeks with zero issues.,positive,Books,False,False,4
REV04072,Very sturdy and well-made. Exceeded expectations honestly.,positive,Books,False,False,4
REV04073,Paise ki full value mili. Highly recommend karunga sab ko.,positive,Electronics,True,False,4
REV04074,Really happy with this purchase. Will definitely buy again.,positive,Clothing,False,False,5
REV04075,Excellent quality. Worth every rupee I spent on this.,positive,Furniture,False,False,4
REV04076,Excellent quality. Worth every rupee I spent on this.,positive,Sports,False,False,4
REV04077,Product looks exactly like the photos. Very satisfied customer.,positive,Beauty,False,False,5
REV04078,Scam! The product is completely different from what was shown.,negative,Furniture,False,False,2
REV04079,Works perfectly. No complaints whatsoever. 5 stars.,positive,Books,False,False,4
REV04080,Superb quality and packaging was also great. No complaints.,positive,Beauty,False,False,4
REV04081,Price is fair for what you get. Good investment overall.,positive,Beauty,False,False,4
REV04082,Delivered on time and product is premium quality.,positive,Furniture,False,False,5
REV04083,Great customer service and the product is top notch.,positive,Clothing,False,False,5
REV04084,Packaging was nice but the product itself is just fine.,negative,Footwear,False,True,2
REV04085,Really happy with this purchase. Will definitely buy again.,positive,Toys,False,False,5
REV04086,Loved it! Quality exceeded my expectations completely.,positive,Clothing,False,False,4
REV04087,"Ek dum acha hai yaar, sach mein surprised tha main.",positive,Electronics,True,False,5
REV04088,Totally worth it. A must buy for anyone looking for this.,positive,Books,False,False,4
REV04089,Impressed with the attention to detail. Highly satisfied.,positive,Toys,False,False,5
REV04090,"Ordered on Monday, arrived Thursday. Works as advertised.",positive,Clothing,False,False,5
REV04091,Scam! The prod is completely different from what was shown.,negative,Books,False,False,2
REV04092,"It is okay I guess, nothing special but does the job.",negative,Clothing,False,True,2
REV04093,Great customer service and the product is top notch.,positive,Footwear,False,False,4
REV04094,"Ordered on Monday, arrived Thursday. Works as advertised.",positive,Clothing,False,False,4
REV04095,Price is fair for what you get. Good investment overall.,positive,Beauty,False,False,5
REV04096,Works perfectly. No complaints whatsoever. 5 stars.,positive,Books,False,False,4
REV04097,Delivered on time and product is premium quality.,positive,Clothing,False,False,4
REV04098,build quality is solid. looks even better in person.,positive,Footwear,False,False,5
REV04099,Delivered on time and product is premium quality.,positive,Books,False,False,4
REV04100,"Ordered on Monday, arrived Thursday. Works as advertised.",positive,Toys,False,False,5
REV04101,Material quality is outstanding. Very pleased with it.,positive,Books,False,False,5
REV04102,Delivered on time and product is premium quality.,positive,Footwear,False,False,4
REV04103,Impressed with the attention to detail. Highly satisfied.,positive,Books,False,False,5
REV04104,"Perfect gift, recipient loved it. Packaging was neat.",positive,Beauty,False,False,4
REV04105,"Sach mein bahut badhiya hai bhai, paisa vasool hai.",positive,Beauty,True,False,4
REV04106,"Perfect gift, recipient loved it. Packaging was neat.",positive,Electronics,False,False,4
REV04107,Product looks exactly like the photos. Very satisfied customer.,positive,Books,False,False,5
REV04108,Bahut acha product hai! Delivery bhi fast thi. Bilkul recommend karunga.,positive,Footwear,True,False,4
REV04109,Works perfectly. No complaints whatsoever. 5 stars.,positive,Clothing,False,False,4
REV04110,Totally worth it. A must buy for anyone looking for this.,positive,Footwear,False,False,5
REV04111,Delivered on time and product is premium quality.,positive,Books,False,False,5
REV04112,"Good for the price, but do not expect premium quality.",negative,Beauty,False,True,4
REV04113,Absolutely love this product. My whole family liked it.,positive,Clothing,False,False,5
REV04114,"Ordered on Monday, arrived Thursday. Works as advertised.",positive,Beauty,False,False,4
REV04115,Great customer service and the product is top notch.,positive,Footwear,False,False,4
REV04116,Superb quality and packaging was also great. No complaints.,positive,Furniture,False,False,5
REV04117,Impressed with the attention to detail. Highly satisfied.,positive,Beauty,False,False,5
REV04118,Excellent quality. Worth every rupee I spent on this.,positive,Books,False,False,4
REV04119,Delivered on time and prod is premium qlty.,positive,Books,False,False,4
REV04120,Maine pehle socha tha theek hoga but it is amazing yaar.,positive,Books,True,False,5
REV04121,Very sturdy and well-made. Exceeded expectations honestly.,positive,Clothing,False,False,5
REV04122,Product looks exactly like the photos. Very satisfied customer.,positive,Electronics,False,False,4
REV04123,Delivered on time and product is premium quality.,positive,Footwear,False,False,4
REV04124,looks premium and feels premium too. no regrets at all.,positive,Footwear,False,False,5
REV04125,Looks premium and feels premium too. No regrets at all.,positive,Beauty,False,False,4
REV04126,Meets basic needs but nothing extraordinary about it.,negative,Sports,False,True,3
REV04127,"Ordered on Monday, arrived Thursday. Works as advertised.",positive,Books,False,False,4
REV04128,Looks premium and feels premium too. No regrets at all.,positive,Toys,False,False,5
REV04129,Wapas karna pad gaya. Customer care ne koi help nahi ki.,negative,Footwear,True,False,1
REV04130,bahut acha product hai! delivery bhi fast thi. bilkul recommend karunga.,positive,Books,True,False,5
REV04131,Works perfectly. No complaints whatsoever. 5 stars.,positive,Clothing,False,False,4
REV04132,Best purchase I made this year. Highly recommend to everyone.,positive,Beauty,False,False,4
REV04133,Order kiya aur 3 din din mein aa gaya. Quality bhi top hai.,positive,Clothing,True,False,4
REV04134,Bahut sundar hai aur build bhi solid lagta hai yaar!!,positive,Clothing,True,False,1
REV04135,Five stars! Product is exactly as described. Fast shipping.,positive,Books,False,False,5
REV04136,Really happy with this purchase. Will definitely buy again.,positive,Toys,False,False,5
REV04137,Works perfectly. No complaints whatsoever. 5 stars.,positive,Clothing,False,False,4
REV04138,Impressed with the attention to detail. Highly satisfied.,positive,Clothing,False,False,4
REV04139,Product looks exactly like the photos. Very satisfied customer.,positive,Electronics,False,False,4
REV04140,Very sturdy and well-made. Exceeded expectations honestly.,positive,Footwear,False,False,4
REV04141,It is fine for daily use but breaks easily if dropped.,negative,Beauty,False,True,4
REV04142,Excellent item..  Fast shipping..  Great seller to buy from.. ,positive,Sports,False,False,5
REV04143,Material quality is outstanding. Very pleased with it.,positive,Books,False,False,4
REV04144,build quality is solid. looks even better in person.,positive,Beauty,False,False,5
REV04145,Just received my order and I must say it is wonderful.,positive,Clothing,False,False,4
REV04146,Arrived 2 days early and the quality is fantastic.,positive,Electronics,False,False,4
REV04147,Great value for money..  Very impressed with the build.. ,positive,Footwear,False,False,4
REV04148,Unboxed this today and immediately impressed by the quality.,positive,Beauty,False,False,4
REV04149,"Cheap material, falls apart easily. Avoid this prod.",negative,Furniture,False,False,2
REV04150,Build quality is solid. Looks even better in person.,positive,Clothing,False,False,5
REV04151,"Reliable product, came well packaged, does the job well.",positive,Beauty,False,False,4
REV04152,Material quality is outstanding. Very pleased with it.,positive,Books,False,False,5
REV04153,Works perfectly. No complaints whatsoever. 5 stars.,positive,Beauty,False,False,4
REV04154,Great customer service and the product is top notch.,positive,Beauty,False,False,5
REV04155,Unboxed this today and immediately impressed by the quality.,positive,Beauty,False,False,1
REV04156,"sach mein bahut badhiya hai bhai, paisa vasool hai.",positive,Books,True,False,5
REV04157,Delivered on time and product is premium quality.,positive,Beauty,False,False,5
REV04158,"Perfect gift, recipient loved it. Packaging was neat.",positive,Electronics,False,False,4
REV04159,Fake product. Smells awful and looks nothing like the listing.,negative,Beauty,False,False,2
REV04160,Great customer service and the product is top notch.,positive,Books,False,False,5
REV04161,"Smooth delivery, zero damage, product works like a charm.",positive,Clothing,False,False,4
REV04162,Order kiya aur 3 din mein aa gaya. Quality bhi top hai.,positive,Electronics,True,False,5
REV04163,"reliable product, came well packaged, does the job well.",positive,Electronics,False,False,5
REV04164,"Smooth delivery, zero zero damage, product works like a charm.",positive,Beauty,False,False,4
REV04165,Material quality is is outstanding. Very pleased with it.,positive,Beauty,False,False,5
REV04166,Just received my order and I must say it is wonderful.,positive,Books,False,False,5
REV04167,"Perfect gift, recipient loved it. Packaging was neat.",positive,Books,False,False,5
REV04168,Five stars! Product is exactly as described. Fast shipping.,positive,Electronics,False,False,4
REV04169,"Reliable product, came well packaged, does the job well.",positive,Electronics,False,False,5
REV04170,Impressed with the attention to detail. Highly satisfied.,positive,Furniture,False,False,5
REV04171,Ekdum best product hai. Koi complaint nahi hai mujhe.,positive,Books,True,False,4
REV04172,Arrived 2 days early and the quality is fantastic.,positive,Beauty,False,False,5
REV04173,Looks premium and feels premium too. No regrets at all.,positive,Electronics,False,False,4
REV04174,Packaging bhi achi thi aur product bhi superb. Happy customer!,positive,Footwear,True,False,5
REV04175,Loved it! Quality exceeded my expectations completely.,positive,Electronics,False,False,4
REV04176,Impressed Impressed with the attention to detail. Highly satisfied.,positive,Footwear,False,False,5
REV04177,Just received my order and I must say it is wonderful.,positive,Footwear,False,False,5
REV04178,Impressed with the attention to detail. Highly satisfied.,positive,Footwear,False,False,4
REV04179,Price is fair for what you get. Good investment overall.,positive,Footwear,False,False,4
REV04180,Great value for money. Very impressed with the build.,positive,Footwear,False,False,5
REV04181,Just received my order and I must say it is wonderful.,positive,Electronics,False,False,5
REV04182,Excellent quality. Worth every rupee I spent on this.,positive,Clothing,False,False,4
REV04183,Bhai bahut bura lag raha hai. 2 din mein toot gaya yaar.,negative,Books,True,False,2
REV04184,Excellent quality. Worth every rupee I spent on this!!,positive,Footwear,False,False,5
REV04185,Best purchase I made this year. Highly recommend to everyone.,positive,Beauty,False,False,5
REV04186,Best purchase I made this year. Highly recommend to everyone.,positive,Footwear,False,False,5
REV04187,"Ek dum acha hai yaar, sach mein surprised tha main.",positive,Footwear,True,False,4
REV04188,Loved it! Quality exceeded my expectations completely.,positive,Electronics,False,False,4
REV04189,Zabardast item! Jaldi deliver hua aur condition mein perfect tha.,positive,Beauty,True,False,4
REV04190,Excellent quality. Worth every rupee I spent on this.,positive,Books,False,False,5
REV04191,Excellent item. Fast shipping. Great seller to buy from.,positive,Electronics,False,False,4
REV04192,"Ordered on Monday, arrived Thursday. Works as advertised.",positive,Furniture,False,False,5
REV04193,Works perfectly. No complaints whatsoever. 5 stars.,positive,Footwear,False,False,4
REV04194,Unboxed this today and immediately impressed by the quality.,positive,Beauty,False,False,5
REV04195,Great customer service and the product is top notch.,positive,Beauty,False,False,4
REV04196,Packaging bhi achi thi aur product bhi superb. Happy customer!,positive,Electronics,True,False,4
REV04197,"Ordered on Monday, arrived Thursday. Works as advertised.",positive,Footwear,False,False,5
REV04198,Delivered on time time and product is premium quality.,positive,Beauty,False,False,5
REV04199,Was expecting more for this price honestly. Just average.,negative,Clothing,False,True,3
REV04200,Was expecting more for this price honestly. Just average.,negative,Toys,False,True,4
REV04201,"Sach mein bahut badhiya hai bhai, paisa vasool hai.",positive,Footwear,True,False,4
REV04202,Bhai bahut bura lag raha hai. 2 din mein toot gaya yaar.,negative,Beauty,True,False,1
REV04203,Price is fair for what you get. Good investment overall.,positive,Books,False,False,5
REV04204,Arrived 2 days early and the quality is fantastic.,positive,Toys,False,False,5
REV04205,Absolutely love this product. My whole family liked it.,positive,Electronics,False,False,5
REV04206,Arrived on time. Product is acceptable but not impressive.,negative,Electronics,False,True,3
REV04207,Totally worth it. A must buy for anyone looking for this.,positive,Clothing,False,False,4
REV04208,Battery died in 3 hours. Completely unusable out of the box!!,negative,Clothing,False,False,1
REV04209,Excellent item. Fast shipping. Great seller to buy from.,positive,Footwear,False,False,5
REV04210,Looks nothing like the photo. Felt cheated after opening it.,negative,Electronics,False,False,1
REV04211,Superb quality and packaging was also great. No complaints.,positive,Footwear,False,False,5
REV04212,"Smooth delivery, zero damage, product works like a charm.",positive,Footwear,False,False,4
REV04213,Really happy with this purchase. Will definitely buy again.,positive,Footwear,False,False,4
REV04214,Five stars! Product is exactly as described. Fast shipping.,positive,Beauty,False,False,4
REV04215,"Good for the price, but do not expect premium quality.",positive,Footwear,False,True,3
REV04216,Unboxed this today and immediately impressed by the quality.,positive,Furniture,False,False,3
REV04217,Delivered on time and product is premium quality.,positive,Electronics,False,False,4
REV04218,Just received my order and I must say it is wonderful.,positive,Books,False,False,1
REV04219,Delivered on time and product is premium quality.,positive,Sports,False,False,5
REV04220,Totally worth it. A must buy for anyone looking for this.,positive,Footwear,False,False,4
REV04221,Looks premium and feels premium too. No regrets at all.,positive,Electronics,False,False,4
REV04222,"Average hi hai, na zyada accha na bura. Chalega.",negative,Footwear,True,True,4
REV04223,Great customer service and the product is top notch.,positive,Beauty,False,False,4
REV04224,Superb quality and packaging was also great. No complaints.,positive,Clothing,False,False,5
REV04225,Meets basic basic needs but nothing extraordinary about it.,negative,Beauty,False,True,3
REV04226,"Perfect gift, recipient loved it. Packaging was neat.",positive,Beauty,False,False,3
REV04227,Great customer service and the product is top notch.,positive,Footwear,False,False,4
REV04228,Ekdum best product hai. Koi complaint nahi hai mujhe.,positive,Clothing,True,False,4
REV04229,Loved it! Quality exceeded my expectations completely.,positive,Electronics,False,False,5
REV04230,Excellent item. Fast shipping. Great seller to buy from.,positive,Toys,False,False,5
REV04231,Paise ki full value mili. Highly recommend karunga sab ko.,positive,Footwear,True,False,4
REV04232,Build quality is solid. Looks even better in person.,positive,Beauty,False,False,4
REV04233,Really happy with this purchase. Will definitely buy again.,positive,Books,False,False,4
REV04234,Bahut acha product hai! Delivery bhi fast thi. Bilkul recommend karunga.,positive,Beauty,True,False,4
REV04235,Just received my order and I must say it is wonderful.,positive,Clothing,False,False,4
REV04236,"Reliable product, came well packaged, does the job well.",positive,Footwear,False,False,5
REV04237,Unboxed this today and immediately impressed by the quality.,positive,Footwear,False,False,4
REV04238,Five stars! Product is exactly as described. Fast shipping.,positive,Clothing,False,False,4
REV04239,Material quality is outstanding. Very pleased with it.,positive,Clothing,False,False,4
REV04240,Bhai bahut bura lag raha hai. 2 din mein toot gaya yaar.,negative,Clothing,True,False,2
REV04241,unboxed this today and immediately impressed by the quality.,positive,Books,False,False,4
REV04242,Very durable. Been using it for 3 weeks with zero issues.,positive,Toys,False,False,4
REV04243,Totally worth it. A must buy for anyone looking for this.,positive,Electronics,False,False,4
REV04244,Stopped working on day one..  Extremely frustrated with this.. ,negative,Books,False,False,2
REV04245,Loved it! Quality exceeded my expectations completely.,positive,Electronics,False,False,4
REV04246,Very sturdy and well-made. Exceeded expectations honestly.,positive,Beauty,False,False,5
REV04247,Great customer service and the product is top notch.,positive,Books,False,False,5
REV04248,Superb qlty and packaging was also great. No complaints.,positive,Clothing,False,False,4
REV04249,Loved it! Quality exceeded my expectations completely.,positive,Clothing,False,False,4
REV04250,Really happy with this purchase. Will definitely buy again.,positive,Electronics,False,False,5
REV04251,Looks premium and feels premium too. No regrets at all.,positive,Clothing,False,False,4
REV04252,"Smooth delivery, zero damage, product works like a charm.",positive,Footwear,False,False,3
